"Caribbean small states,""CSS"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1.97672686095715"",""5.3423576469356"",""23.5480749953112"",""26.5052104066878"",""50.80266648745"",""56.0793136253127"",""50.2751965827315"",""65.7559785512433"",""69.7721756614308"",""71.4394279452633"",""74.9754735032214"",""83.0356205116314"",""72.0378528414537"",""83.5077505125009"",""83.6634555709385"",""87.0098219152562"",""92.5568109801999"",""87.2531752873563"",""89.4415906873712"",""85.1734772637464"",""88.9304216177227"",""88.6805184710158"",""87.6961257531926"",""83.7878247395224"",""89.4218311976403"",""89.1957507116764"",""89.0832855222608"",""85.8702930936566"",""90.8999283804828"",""92.4135741796138"",""91.4976724287645"",""90.7157665527942"",""89.8514738020361"",""93.143967329343"",""92.172058512148"",""91.3759908933812"",""91.7884195678244"",""92.2308149606848"",""89.8251072198659"",""92.0836051079126"",""86.8690213103749"",""85.0757229700606"",""88.1561392620473"","""","
"Cuba,""CUB"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""48"",""49"",""55"",""94"",""82"",""85"",""80"",""99"",""89"",""98"",""94"",""99"",""99"",""96"",""99"",""99"",""99"",""96"",""99"",""96"",""94"",""96"",""98"",""99"",""99"",""98"",""96"",""97"",""98"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""98"",""99"",""99"","""","
"Curacao,""CUW"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Cayman Islands,""CYM"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Cyprus,""CYP"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""29"",""28"",""21"",""19"",""25"",""43"",""60"",""91"",""74"",""76"",""77"",""78"",""80"",""81"",""82"",""83"",""90"",""90"",""89"",""87"",""86"",""86"",""86"",""86"",""86"",""86"",""87"",""87"",""87"",""87"",""87"",""87"",""86"",""86"",""86"",""90"",""90"",""90"",""90"",""86"",""86"",""86"",""86"","""","
"Czechia,""CZE"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""98"",""97"",""96"",""97"",""96"",""95"",""97"",""97"",""97"",""98"",""97"",""97"",""97"",""97"",""98"",""97"",""98"",""98"",""98"",""98"",""99"",""99"",""99"",""98"",""97"",""96"",""92"",""94"",""97"",""97"","""","
"Germany,""DEU"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""25"",""50"",""50"",""47"",""48"",""50"",""70"",""75"",""75"",""75"",""75"",""75"",""75"",""89"",""90"",""92"",""91"",""91"",""92"",""92"",""92"",""94"",""94"",""95"",""96"",""96"",""96"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"","""","
"Djibouti,""DJI"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""15"",""18"",""20"",""27"",""19"",""22"",""68"",""75"",""85"",""53"",""41"",""41"",""42"",""41"",""41"",""31"",""21"",""23"",""50"",""49"",""62"",""66"",""60"",""65"",""67"",""74"",""73"",""84"",""85"",""84"",""83"",""80"",""71"",""74"",""75"",""81"",""86"",""83"",""62"",""50"",""50"","""","
"Dominica,""DMA"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""43"",""63"",""85"",""93"",""97"",""87"",""90"",""88"",""88"",""98"",""99"",""99"",""99"",""99"",""99"",""99"",""98"",""99"",""99"",""99"",""99"",""99"",""99"",""98"",""97"",""96"",""99"",""99"",""99"",""99"",""99"",""93"",""94"",""96"",""96"",""77"",""84"",""92"",""92"",""88"",""83"","""","
"Denmark,""DNK"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""82"",""72"",""80"",""84"",""86"",""85"",""81"",""88"",""88"",""85"",""84"",""91"",""92"",""99"",""94"",""95"",""96"",""96"",""95"",""90"",""89"",""87"",""84"",""85"",""87"",""90"",""89"",""90"",""91"",""94"",""97"",""95"",""96"",""94"",""95"",""95"","""","
"Dominican Republic,""DOM"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""30"",""18"",""25"",""24"",""19"",""54"",""71"",""71"",""29"",""65"",""70"",""72"",""73"",""75"",""76"",""78"",""79"",""79"",""80"",""83"",""85"",""88"",""86"",""83"",""81"",""79"",""81"",""82"",""83"",""84"",""85"",""87"",""88"",""83"",""88"",""90"",""85"",""86"",""91"",""96"",""82"",""88"",""91"","""","
"Algeria,""DZA"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""68"",""67"",""73"",""81"",""82"",""83"",""85"",""86"",""87"",""88"",""89"",""90"",""92"",""84"",""83"",""80"",""83"",""81"",""84"",""81"",""83"",""91"",""92"",""88"",""92"",""95"",""95"",""95"",""95"",""95"",""95"",""94"",""88"",""80"",""80"",""80"",""79"",""79"","""","
"East Asia & Pacific (excluding high income),""EAP"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.382391791359528"",""0.422825695269223"",""0.890329377772757"",""54.3666106785216"",""60.3887726748036"",""66.0319244496378"",""55.3201404620962"",""67.0878573695313"",""82.5842313947748"",""85.2743278787058"",""89.471227399585"",""85.9353060746587"",""82.5376448492728"",""78.7433652633541"",""75.3102144766991"",""77.9485893711032"",""82.7609167718318"",""81.9036097355018"",""82.4014192758449"",""83.1052048783638"",""82.8170005206142"",""83.4324313424521"",""82.9414961039829"",""83.6721957430622"",""85.5654108780067"",""85.6385259089898"",""89.7428715951013"",""89.3651155472381"",""91.628107921983"",""92.9112294093297"",""93.5730003287663"",""93.7474132274033"",""93.7715528257227"",""94.7635684996806"",""94.4694036595089"",""94.3652699919753"",""94.7311871955226"",""94.5320106308931"",""94.6271294527938"",""93.6763394992641"",""91.3261670592077"",""85.5946739198154"",""88.7089462882068"","""","
"Early-demographic dividend,""EAR"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""7.76552230584375"",""9.42023383808679"",""11.1830211812025"",""13.5810594647335"",""16.5375228143129"",""23.7022677550012"",""30.3351276627989"",""37.6406470606252"",""45.4404385901325"",""54.2932681382744"",""62.625108258231"",""57.2874821136615"",""61.5094529683792"",""65.3500130270737"",""70.1686377547848"",""71.1406642138084"",""70.7769023644024"",""66.4207191511491"",""66.4785462041846"",""67.6780895965198"",""67.8104159499842"",""68.353313395855"",""67.3525182888512"",""69.657784976648"",""72.1151880865226"",""74.4068926199594"",""75.3150524444521"",""75.9452854613815"",""77.0138716211087"",""79.9344957695595"",""81.831901117817"",""83.6109110133284"",""82.7305368946446"",""83.0627768970148"",""84.2222998162774"",""85.5796928215212"",""86.3362695453976"",""86.3745568253026"",""87.7850315423403"",""87.8282580915396"",""84.8667514101428"",""83.0840780606769"",""86.6116697921523"","""","
"East Asia & Pacific,""EAS"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.01740996139296"",""3.80839174542305"",""3.95788921204764"",""54.6603493691443"",""60.992667229196"",""66.8198154901159"",""56.8066892125364"",""67.6790857786916"",""82.1113526914688"",""85.1623461324494"",""88.984062258194"",""85.6131533083897"",""82.3365310031185"",""78.7232401310655"",""75.9969774114244"",""78.9293850883302"",""83.3830821076404"",""82.5052097285783"",""82.9563943297911"",""83.774439820843"",""83.6779642736933"",""84.3468613547738"",""83.9113332878473"",""84.5519896298657"",""86.3485130026242"",""86.3955618085347"",""90.1774404425261"",""89.6726399242416"",""91.7707845711892"",""92.9570552140338"",""93.6524937007981"",""93.835340497669"",""93.9230971933002"",""94.8195630402277"",""94.6378689529029"",""94.4708271493127"",""94.8139258623047"",""94.6341548562919"",""94.7305696360585"",""93.7982890492898"",""91.6312425621094"",""86.1483798127177"",""89.2260230671842"","""","
"Europe & Central Asia (excluding high income),""ECA"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""80.89237131598"",""82.2508056186557"",""80.6247310992654"",""81.905154640462"",""85.0628620190625"",""88.6424844111327"",""89.6583894872457"",""90.838268696971"",""92.7673602891885"",""93.9612694519735"",""91.5444495153544"",""90.1272496732729"",""92.1896307123333"",""94.9724793019855"",""96.4826053971821"",""96.4554544897573"",""96.507785375519"",""94.4169679558112"",""93.5148541229352"",""94.936039438296"",""95.2631700921789"",""95.9112214404024"",""93.3002195972065"",""94.1105373979746"",""93.2649735695639"",""96.2731930842037"",""96.2590204044069"",""96.9094739520241"",""94.3231260772721"",""95.2790268356409"",""94.7272701149071"","""","
"Europe & Central Asia,""ECS"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""81.2636703335765"",""82.7115423733175"",""82.7009043274442"",""83.9048961105464"",""86.2005798947858"",""88.0847424547583"",""88.1325246020962"",""89.5437580707914"",""90.7882895931837"",""91.6490002067932"",""90.8948332766273"",""90.3930100405179"",""91.5334806680944"",""93.0514876762107"",""94.3720893523077"",""94.6761596860608"",""94.7567509190583"",""93.6865194874171"",""93.3938948754882"",""94.2308040262441"",""94.7610207196093"",""95.0214123060637"",""93.537594113878"",""93.8076498576425"",""93.3044340726754"",""95.1518007047164"",""95.2018227160943"",""95.6253065014015"",""93.7366205341596"",""93.9421032536716"",""93.3234248371167"","""","
"Ecuador,""ECU"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""24"",""31"",""45"",""34"",""54"",""51"",""50"",""47"",""53"",""57"",""60"",""54"",""69"",""85"",""83"",""81"",""79"",""77"",""89"",""99"",""99"",""99"",""99"",""99"",""99"",""93"",""97"",""98"",""98"",""97"",""95"",""94"",""96"",""97"",""85"",""84"",""86"",""81"",""83"",""83"",""81"",""65"",""74"","""","
"Egypt, Arab Rep.,""EGY"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""41"",""41"",""41"",""41"",""47"",""74"",""78"",""76"",""85"",""86"",""86"",""89"",""89"",""89"",""89"",""89"",""92"",""92"",""98"",""96"",""98"",""97"",""97"",""98"",""97"",""98"",""98"",""97"",""92"",""95"",""96"",""96"",""93"",""96"",""93"",""92"",""95"",""94"",""94"",""95"",""94"",""96"",""96"","""","
"Euro area,""EMU"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""12.256021605111"",""22.5624229927799"",""26.0703730078501"",""31.2104909475976"",""41.0811908090149"",""47.7049117760046"",""53.7265424187373"",""57.3200570365143"",""59.8749292185308"",""63.3479811408308"",""73.5088079071104"",""73.4221247562914"",""75.0834531668901"",""77.3253334431732"",""79.9280372667476"",""81.4256159227703"",""83.6269028698051"",""84.0361073605272"",""83.6394574875521"",""86.0751816589608"",""86.9195572520957"",""88.4260386178934"",""89.5036202756844"",""90.8861093570303"",""91.4617968380178"",""91.5541043280969"",""92.7024543864197"",""93.4162830967497"",""93.5488406373734"",""93.416664032182"",""93.2592183176083"",""93.4905902998352"",""94.0571359157521"",""93.6954685937534"",""93.5760748790905"",""93.2137676147859"",""93.3134664413171"",""94.2516225395704"",""94.4528972135648"",""95.0963296814304"",""94.9827977189938"",""95.0143122834821"",""94.7796144551577"","""","
"Eritrea,""ERI"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""34"",""51"",""58"",""66"",""73"",""79"",""88"",""76"",""84"",""83"",""92"",""96"",""95"",""94"",""92"",""91"",""93"",""95"",""96"",""98"",""94"",""90"",""97"",""95"",""93"",""93"",""93"",""93"",""93"",""93"","""","
"Spain,""ESP"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""8"",""27"",""40"",""68"",""79"",""83"",""85"",""84"",""97"",""99"",""85"",""83"",""90"",""90"",""90"",""90"",""93"",""93"",""95"",""94"",""96"",""97"",""98"",""97"",""97"",""97"",""97"",""98"",""98"",""95"",""97"",""97"",""95"",""96"",""96"",""97"",""98"",""98"",""98"",""96"",""95"",""96"","""","
"Estonia,""EST"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""74"",""76"",""81"",""86"",""88"",""89"",""92"",""93"",""95"",""95"",""95"",""96"",""96"",""96"",""96"",""95"",""95"",""95"",""94"",""94"",""94"",""93"",""93"",""93"",""93"",""87"",""88"",""91"",""89"",""82"","""","
"Ethiopia,""ETH"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4"",""3"",""7"",""7"",""8"",""12"",""10"",""13"",""15"",""23"",""38"",""17"",""12"",""22"",""54"",""38"",""54"",""51"",""44"",""37"",""36"",""35"",""36"",""35"",""35"",""40"",""44"",""49"",""54"",""59"",""64"",""68"",""62"",""55"",""54"",""56"",""57"",""59"",""55"",""58"",""60"",""54"",""56"","""","
"European Union,""EUU"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""27.7260152142955"",""35.3289797796592"",""37.516460019559"",""47.5394509191163"",""55.0251950983682"",""59.7652488363187"",""63.5394593645392"",""67.8468534325576"",""68.6266563606472"",""71.864831277027"",""79.3675289831769"",""79.1534702591648"",""79.9633826007379"",""81.9077036914111"",""83.8977729645509"",""85.0690556786808"",""86.7222080499818"",""86.9913811523667"",""86.6791839437761"",""88.4994773187405"",""89.1633847949272"",""90.2955963814046"",""91.2808603506606"",""92.2546866089514"",""92.6970679447258"",""92.849778066854"",""93.6868305657762"",""94.2495732125152"",""94.2658726472519"",""94.1918132650169"",""94.0745836049491"",""94.1440208469719"",""94.6547225230766"",""94.284083039222"",""93.9504833786018"",""93.4750921467993"",""93.5294452826005"",""94.1124493126929"",""94.2936060251091"",""94.7125760944212"",""93.2369958760349"",""92.5268600526561"",""91.9379860125216"","""","
"Fragile and conflict affected situations,""FCS"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""6.14995939512582"",""9.56360819115032"",""12.2162441473122"",""13.0437438647281"",""16.7812977712759"",""25.3167809236072"",""30.4274602913403"",""34.7123726020819"",""41.9832295371339"",""49.9807334077059"",""53.7077536456496"",""47.8693676567475"",""44.7126823141057"",""46.2382069529361"",""52.4667233431513"",""50.5928477561515"",""51.0641167517024"",""50.6792041460756"",""50.3379878733274"",""48.8839679601059"",""50.9541195547299"",""49.9845820981781"",""50.1398141933592"",""52.7457513520556"",""55.3620805678655"",""57.9754787732636"",""59.6460645780988"",""60.5189568076664"",""65.0932998972601"",""69.0190157956229"",""68.4282072371577"",""67.6444334233406"",""65.1070005903204"",""64.1160776765829"",""63.6683587430275"",""63.1179197139685"",""64.4667692632456"",""67.0388409096028"",""66.6756456609177"",""67.4913136396322"",""66.9827805203798"",""64.0179303009478"",""65.2727596632094"","""","
"Finland,""FIN"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""70"",""75"",""81"",""83"",""85"",""87"",""92"",""98"",""95"",""97"",""97"",""99"",""99"",""99"",""98"",""98"",""96"",""96"",""96"",""96"",""96"",""96"",""97"",""97"",""97"",""97"",""98"",""97"",""98"",""98"",""97"",""97"",""97"",""96"",""95"",""94"",""94"",""96"",""96"",""95"",""93"",""94"","""","
"Fiji,""FJI"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""32"",""40"",""2"",""25"",""22"",""57"",""61"",""64"",""69"",""65"",""84"",""93"",""91"",""96"",""96"",""94"",""94"",""75"",""77"",""79"",""81"",""83"",""85"",""86"",""88"",""90"",""92"",""94"",""95"",""95"",""96"",""96"",""98"",""94"",""99"",""97"",""97"",""99"",""95"",""96"",""96"",""99"",""99"","""","
"France,""FRA"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""15"",""26"",""35"",""39"",""45"",""51"",""58"",""71"",""74"",""76"",""78"",""80"",""83"",""84"",""83"",""82"",""83"",""84"",""85"",""86"",""87"",""88"",""87"",""89"",""90"",""89"",""89"",""89"",""89"",""91"",""90"",""91"",""91"",""90"",""90"",""90"",""92"",""94"",""94"",""94"","""","
"Faroe Islands,""FRO"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Micronesia, Fed. Sts.,""FSM"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""69"",""84"",""94"",""81"",""76"",""78"",""80"",""83"",""90"",""82"",""74"",""82"",""79"",""85"",""84"",""88"",""91"",""85"",""96"",""83"",""92"",""86"",""86"",""80"",""92"",""91"",""91"",""83"",""74"",""70"",""76"",""73"",""78"",""79"",""64"",""69"","""","
"Gabon,""GAB"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""58"",""66"",""67"",""68"",""76"",""76"",""71"",""66"",""63"",""60"",""57"",""57"",""56"",""56"",""55"",""55"",""55"",""55"",""55"",""55"",""55"",""55"",""62"",""67"",""63"",""62"",""72"",""71"",""70"",""61"",""68"",""64"",""63"",""59"",""62"",""53"",""64"",""52"","""","
"United Kingdom,""GBR"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""53"",""55"",""58"",""60"",""63"",""68"",""71"",""76"",""80"",""84"",""87"",""90"",""92"",""91"",""91"",""92"",""92"",""91"",""87"",""88"",""88"",""85"",""85"",""82"",""81"",""82"",""85"",""86"",""86"",""86"",""89"",""90"",""92"",""93"",""93"",""93"",""92"",""92"",""92"",""91"",""91"",""91"",""90"","""","
"Georgia,""GEO"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""16"",""61"",""63"",""61"",""65"",""69"",""73"",""76"",""73"",""74"",""75"",""76"",""86"",""90"",""96"",""97"",""97"",""83"",""94"",""91"",""93"",""97"",""92"",""96"",""93"",""95"",""98"",""99"",""91"",""90"",""90"","""","
"Ghana,""GHA"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""16"",""23"",""21"",""16"",""10"",""21"",""31"",""51"",""59"",""65"",""61"",""63"",""64"",""66"",""68"",""70"",""71"",""73"",""78"",""81"",""90"",""78"",""78"",""80"",""83"",""83"",""85"",""95"",""86"",""93"",""93"",""91"",""88"",""89"",""92"",""89"",""89"",""95"",""92"",""92"",""88"",""94"",""95"","""","
"Gibraltar,""GIB"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Guinea,""GIN"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""15"",""34"",""30"",""29"",""29"",""28"",""28"",""27"",""27"",""35"",""42"",""52"",""55"",""58"",""61"",""61"",""56"",""52"",""40"",""42"",""44"",""46"",""48"",""50"",""51"",""51"",""57"",""55"",""53"",""58"",""62"",""58"",""54"",""50"",""47"",""47"",""47"",""47"",""47"",""47"",""47"",""47"","""","
"Gambia, The,""GMB"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""69"",""70"",""71"",""70"",""79"",""75"",""62"",""88"",""80"",""85"",""86"",""87"",""83"",""87"",""89"",""91"",""94"",""91"",""90"",""90"",""89"",""89"",""90"",""90"",""92"",""91"",""89"",""88"",""92"",""96"",""92"",""91"",""95"",""96"",""96"",""97"",""97"",""90"",""91"",""85"",""82"",""79"",""74"","""","
"Guinea-Bissau,""GNB"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""27"",""31"",""35"",""59"",""68"",""52"",""65"",""53"",""52"",""60"",""68"",""68"",""45"",""49"",""51"",""61"",""70"",""71"",""72"",""73"",""74"",""75"",""76"",""74"",""73"",""71"",""69"",""76"",""83"",""81"",""81"",""81"",""80"",""80"",""66"",""79"",""79"",""72"",""63"",""75"","""","
"Equatorial Guinea,""GNQ"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""11"",""17"",""32"",""46"",""18"",""88"",""85"",""82"",""79"",""80"",""81"",""81"",""82"",""82"",""51"",""50"",""50"",""49"",""48"",""48"",""47"",""47"",""46"",""45"",""45"",""44"",""46"",""49"",""51"",""53"",""50"",""53"",""53"",""53"",""53"",""53"",""53"",""53"","""","
"Greece,""GRC"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""75"",""77"",""39"",""81"",""82"",""76"",""76"",""72"",""72"",""72"",""70"",""70"",""90"",""90"",""89"",""88"",""89"",""91"",""92"",""94"",""95"",""96"",""98"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"",""97"","""","
"Grenada,""GRD"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5"",""7"",""31"",""49"",""62"",""77"",""48"",""89"",""85"",""96"",""73"",""99"",""87"",""88"",""85"",""92"",""97"",""94"",""92"",""99"",""96"",""99"",""74"",""99"",""98"",""98"",""99"",""98"",""95"",""95"",""94"",""94"",""94"",""99"",""95"",""85"",""84"",""94"",""83"",""70"",""76"","""","
"Greenland,""GRL"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Guatemala,""GTM"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""23"",""8"",""12"",""9"",""24"",""23"",""55"",""24"",""55"",""60"",""68"",""49"",""59"",""71"",""66"",""83"",""69"",""74"",""79"",""83"",""86"",""91"",""92"",""94"",""95"",""93"",""95"",""86"",""96"",""92"",""93"",""89"",""93"",""91"",""68"",""79"",""89"",""94"",""89"",""90"",""88"",""81"",""83"","""","
"Guam,""GUM"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Guyana,""GUY"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""68"",""51"",""56"",""40"",""42"",""52"",""55"",""69"",""73"",""76"",""73"",""92"",""83"",""77"",""91"",""82"",""93"",""87"",""86"",""92"",""93"",""89"",""88"",""92"",""90"",""96"",""95"",""97"",""95"",""98"",""99"",""99"",""99"",""99"",""99"",""99"",""98"",""98"",""98"",""95"",""95"","""","
